,open,high,low,close,volume,is_trading_day,days_since_last_trading,pct_change
2015-11-27,59.6,61.36,59.56,61.36,105175,1,1.0,5.629196075055942
2015-11-30,60.65,62.17,60.61,61.34,61820,1,3.0,-0.032594524119944346
2015-12-01,62.83,63.23,61.23,61.92,82340,1,1.0,0.9455493968046902
2015-12-02,61.97,62.1,61.64,62.1,53860,1,1.0,0.29069767441860517
2015-12-03,61.97,62.44,60.92,61.37,35000,1,1.0,-1.1755233494364026
2015-12-04,60.38,61.45,60.16,61.2,33665,1,1.0,-0.27700831024929373
2015-12-07,61.56,62.16,61.5,61.87,16670,1,3.0,1.0947712418300615
2015-12-08,61.52,62.09,60.95,61.85,26105,1,1.0,-0.03232584451268172
2015-12-09,61.59,61.64,60.91,61.02,11805,1,1.0,-1.3419563459983852
2015-12-10,60.91,61.0,60.46,61.0,27575,1,1.0,-0.032776138970835866
2015-12-11,60.48,60.48,58.8,59.28,102915,1,1.0,-2.8196721311475437
2015-12-14,60.5,60.87,59.5,59.92,18835,1,3.0,1.0796221322537214
2015-12-15,60.57,61.17,60.34,61.12,32975,1,1.0,2.002670226969294
2015-12-16,63.13,65.0,63.08,64.62,126675,1,1.0,5.726439790575921
2015-12-17,65.31,65.45,63.27,63.55,44115,1,1.0,-1.6558341070875948
2015-12-18,63.88,64.49,63.72,64.3,22745,1,1.0,1.1801730920534936
2015-12-21,64.96,65.39,63.4,63.4,54620,1,3.0,-1.3996889580093264
2015-12-22,64.41,64.41,62.94,63.6,30940,1,1.0,0.3154574132492094
2015-12-23,63.91,64.29,63.47,64.29,20425,1,1.0,1.0849056603773555
2015-12-28,64.58,64.8,63.53,63.53,32190,1,5.0,-1.182143412661385
2015-12-29,64.06,64.89,64.06,64.79,38045,1,1.0,1.9833149693058383
2015-12-30,64.74,65.17,64.53,65.17,13055,1,1.0,0.5865102639296182
2016-01-04,64.05,64.26,63.31,63.79,37530,1,5.0,-2.1175387448212457
2016-01-05,64.21,64.45,63.19,63.43,52290,1,1.0,-0.5643517792757513
2016-01-06,63.58,63.95,62.26,62.64,57560,1,1.0,-1.2454674444269287
2016-01-07,61.75,62.19,60.34,62.19,120635,1,1.0,-0.7183908045977017
2016-01-08,61.17,62.51,59.29,59.9,63195,1,1.0,-3.682264029586746
2016-01-11,58.56,59.92,58.5,59.2,65030,1,3.0,-1.1686143572620988
2016-01-12,59.21,61.08,59.21,60.82,22915,1,1.0,2.736486486486478
2016-01-13,62.11,62.11,59.74,59.74,19670,1,1.0,-1.7757316672147305
2016-01-14,59.1,59.56,57.46,58.69,102035,1,1.0,-1.7576163374623421
2016-01-15,58.78,58.78,54.53,54.75,64880,1,1.0,-6.713239052649511
2016-01-18,54.17,56.28,53.97,56.12,56015,1,3.0,2.502283105022829
2016-01-19,58.21,59.43,57.39,59.43,66960,1,1.0,5.898075552387749
2016-01-20,57.31,57.52,55.82,57.24,55130,1,1.0,-3.685007571933363
2016-01-21,55.76,56.42,55.35,56.18,61305,1,1.0,-1.85185185185186
2016-01-22,57.73,58.04,57.17,57.79,79010,1,1.0,2.865788536845848
2016-01-25,57.8,58.39,57.69,57.76,20940,1,3.0,-0.05191209551825837
2016-01-26,56.67,58.82,56.55,58.31,31780,1,1.0,0.9522160664819923
2016-01-27,58.77,59.04,58.29,58.89,30870,1,1.0,0.9946835877207905
2016-01-28,58.82,58.86,57.54,57.73,22365,1,1.0,-1.9697741552046288
2016-01-29,59.93,60.46,59.09,60.46,28710,1,1.0,4.728910445175827
2016-02-01,60.59,60.76,59.07,59.43,20020,1,3.0,-1.7036056897122065
2016-02-02,59.1,59.22,57.61,58.15,13370,1,1.0,-2.153794379942797
2016-02-03,57.97,58.08,56.15,56.96,36690,1,1.0,-2.0464316423043805
2016-02-04,58.01,58.09,55.96,56.4,29945,1,1.0,-0.98314606741573
2016-02-05,56.68,57.08,55.77,56.0,33925,1,1.0,-0.7092198581560294
2016-02-08,55.95,55.95,50.26,50.33,162210,1,3.0,-10.125000000000007
2016-02-09,55.41,55.49,51.5,55.0,83575,1,1.0,9.278760182793565
2016-02-10,57.01,58.56,56.13,58.1,46185,1,1.0,5.636363636363639
2016-02-11,56.23,57.13,55.0,56.2,31260,1,1.0,-3.2702237521514577
2016-02-12,56.98,57.23,55.3,55.3,37440,1,1.0,-1.6014234875444955
2016-02-15,56.77,57.92,56.75,57.81,34565,1,3.0,4.538878842676319
2016-02-16,59.35,59.4,57.17,58.75,37725,1,1.0,1.6260162601625883
2016-02-17,57.71,58.94,57.61,58.9,38610,1,1.0,0.2553191489361728
2016-02-18,59.86,60.43,58.26,58.84,87135,1,1.0,-0.10186757215618902
2016-02-19,59.39,59.86,58.9,59.52,22845,1,1.0,1.1556764106050332
2016-02-22,59.91,60.79,59.91,60.78,26185,1,3.0,2.116935483870974
2016-02-23,61.39,62.76,61.09,61.47,38565,1,1.0,1.1352418558736366
2016-02-24,60.86,61.6,59.58,59.64,41450,1,1.0,-2.9770619814543653
2016-02-25,61.14,61.6,60.6,61.6,12920,1,1.0,3.2863849765258246
2016-02-26,61.83,62.55,61.36,61.9,26605,1,1.0,0.48701298701299134
2016-02-29,61.62,62.55,61.23,62.12,60855,1,3.0,0.3554119547657386
2016-03-01,62.07,63.99,62.07,63.44,35505,1,1.0,2.12491951062459
2016-03-02,64.65,64.65,62.71,62.76,36290,1,1.0,-1.0718789407313967
2016-03-03,62.91,63.31,62.48,62.48,13105,1,1.0,-0.44614404079031944
2016-03-04,62.58,63.25,62.01,62.01,24055,1,1.0,-0.752240717029451
2016-03-07,61.61,61.96,60.85,61.34,35660,1,3.0,-1.0804708917916406
2016-03-08,60.62,60.89,59.65,60.37,16020,1,1.0,-1.5813498532768255
2016-03-09,59.97,61.11,59.97,60.54,8690,1,1.0,0.28159681961239524
2016-03-10,60.89,62.42,58.52,59.08,31430,1,1.0,-2.411628675256028
2016-03-11,60.51,60.91,60.13,60.71,7480,1,1.0,2.7589708869329765
2016-03-14,60.85,61.43,60.7,61.43,6900,1,3.0,1.1859660681930562
2016-03-15,60.5,60.99,60.29,60.99,8780,1,1.0,-0.7162624125020334
2016-03-16,61.12,61.31,60.96,61.01,4775,1,1.0,0.0327922610263931
2016-03-17,62.12,63.05,61.33,63.05,19640,1,1.0,3.3437141452220986
2016-03-18,63.12,63.12,61.42,62.54,5030,1,1.0,-0.808881839809672
2016-03-21,62.22,62.54,61.25,62.54,21205,1,3.0,0.0
2016-03-22,61.6,62.25,61.0,62.03,7695,1,1.0,-0.8154780940198281
2016-03-23,62.43,62.62,62.13,62.5,17350,1,1.0,0.757697888118658
2016-03-24,62.7,63.19,61.8,62.0,12675,1,1.0,-0.8000000000000007
2016-03-29,61.9,61.9,60.88,61.7,12010,1,5.0,-0.4838709677419284
2016-03-30,62.46,63.41,62.46,63.38,33295,1,1.0,2.7228525121555824
2016-03-31,62.0,62.63,62.0,62.04,17375,1,1.0,-2.1142316188072052
2016-04-01,62.0,62.17,61.18,61.94,14425,1,1.0,-0.1611863313990991
2016-04-04,62.21,62.73,61.78,61.88,23365,1,3.0,-0.09686793671294103
2016-04-05,61.25,61.25,60.62,60.97,17170,1,1.0,-1.4705882352941235
2016-04-06,60.9,61.67,60.89,61.67,11325,1,1.0,1.148105625717566
2016-04-07,60.77,60.77,60.47,60.63,1875,1,1.0,-1.68639532998216
2016-04-08,60.71,61.66,60.64,61.61,2200,1,1.0,1.6163615371928008
2016-04-11,61.23,61.36,61.13,61.13,1720,1,3.0,-0.7790943028729069
2016-04-12,60.89,60.89,60.2,60.46,17520,1,1.0,-1.0960248650417226
2016-04-13,61.45,62.1,60.2,60.2,12935,1,1.0,-0.4300363876943436
2016-04-14,61.08,61.5,61.06,61.5,6405,1,1.0,2.1594684385382035
2016-04-15,61.04,61.04,60.14,60.14,3050,1,1.0,-2.2113821138211365
2016-04-18,59.55,60.32,59.31,59.61,65915,1,3.0,-0.8812770202859976
2016-04-19,60.37,61.22,60.34,60.58,16310,1,1.0,1.6272437510484794
2016-04-20,60.7,60.7,58.65,58.76,8755,1,1.0,-3.0042918454935674
2016-04-21,59.38,59.53,57.64,59.0,38380,1,1.0,0.4084411164057222
2016-04-22,58.0,58.99,57.52,58.99,11310,1,1.0,-0.016949152542367063
2016-04-25,58.09,58.1,57.27,57.5,17335,1,3.0,-2.5258518392948015
2016-04-26,58.06,58.83,57.56,58.44,16630,1,1.0,1.6347826086956507
2016-04-27,58.77,59.18,58.33,58.89,26435,1,1.0,0.7700205338809107
2016-04-28,58.95,60.11,58.59,60.11,31005,1,1.0,2.071659025301398
2016-04-29,61.26,62.85,61.26,62.21,62270,1,1.0,3.4935950756945555
2016-05-02,62.09,62.12,60.45,60.8,18210,1,3.0,-2.266516637196603
2016-05-03,60.96,60.96,58.87,59.15,37295,1,1.0,-2.7138157894736836
2016-05-04,58.83,58.9,58.04,58.49,11190,1,1.0,-1.1158072696534127
2016-05-05,59.25,59.25,58.5,58.8,3295,1,1.0,0.5300051290818786
2016-05-06,58.5,58.86,57.83,58.86,18400,1,1.0,0.10204081632654294
2016-05-09,60.42,61.31,59.86,59.86,18895,1,3.0,1.698946653075084
2016-05-10,60.83,61.08,60.77,61.04,1155,1,1.0,1.9712662880053466
2016-05-11,60.95,61.25,60.55,60.55,2680,1,1.0,-0.8027522935779796
2016-05-12,60.83,61.44,60.48,60.6,21400,1,1.0,0.08257638315443128
2016-05-13,60.39,60.55,60.06,60.15,8970,1,1.0,-0.7425742574257432
2016-05-17,60.6,60.63,59.56,59.62,10025,1,4.0,-0.881130507065675
2016-05-18,59.07,59.43,59.02,59.18,3365,1,1.0,-0.7380073800738018
2016-05-19,59.1,59.4,58.86,58.86,6735,1,1.0,-0.5407232173031407
2016-05-20,59.67,60.0,59.4,59.4,9385,1,1.0,0.917431192660545
2016-05-23,59.36,60.0,59.06,59.42,17915,1,3.0,0.033670033670030186
2016-05-24,59.07,60.32,59.07,60.27,16860,1,1.0,1.4304947829013814
2016-05-25,61.4,62.56,61.15,62.3,22795,1,1.0,3.3681765389082408
2016-05-26,62.67,63.2,62.3,62.3,24325,1,1.0,0.0
2016-05-27,62.18,64.5,62.18,63.89,49265,1,1.0,2.5521669341894038
2016-05-30,64.3,64.57,63.69,63.84,15880,1,3.0,-0.07825950853028729
2016-05-31,63.85,64.48,63.53,64.47,24475,1,1.0,0.9868421052631415
2016-06-01,63.92,64.49,63.56,63.58,9625,1,1.0,-1.380487048239487
2016-06-02,63.6,64.06,63.03,63.32,12320,1,1.0,-0.40893362692669966
2016-06-03,63.68,64.65,63.4,63.4,4570,1,1.0,0.12634238787112562
2016-06-06,63.82,63.82,63.39,63.62,7610,1,3.0,0.34700315457412145
2016-06-07,63.5,63.71,63.31,63.71,24055,1,1.0,0.1414649481295216
2016-06-08,63.48,63.48,62.2,62.2,49815,1,1.0,-2.3701145816983127
2016-06-09,62.54,62.54,61.88,62.11,7985,1,1.0,-0.14469453376206864
2016-06-10,62.05,62.05,60.39,60.39,7575,1,1.0,-2.769280309128963
2016-06-13,58.85,59.34,58.56,59.1,31590,1,3.0,-2.1361152508693526
2016-06-14,58.32,58.68,57.68,58.05,17705,1,1.0,-1.7766497461929043
2016-06-15,58.67,58.67,58.01,58.01,13640,1,1.0,-0.06890611541774394
2016-06-16,57.41,57.59,56.21,56.61,21910,1,1.0,-2.413377003964834
2016-06-17,57.64,60.0,57.64,58.57,20385,1,1.0,3.462285815226984
2016-06-20,61.22,61.78,60.55,60.57,6655,1,3.0,3.414717432132486
2016-06-21,60.11,60.68,59.88,59.96,6885,1,1.0,-1.0070992240382992
2016-06-22,60.13,61.36,59.78,61.36,10260,1,1.0,2.3348899266177447
2016-06-23,62.03,62.71,61.82,62.13,28760,1,1.0,1.2548891786180016
2016-06-24,58.26,59.34,57.04,59.05,54230,1,1.0,-4.957347497183329
2016-06-27,57.94,58.55,56.14,56.16,16535,1,3.0,-4.894157493649454
2016-06-28,56.64,58.15,56.63,57.8,11635,1,1.0,2.9202279202279247
2016-06-29,58.54,60.0,58.14,60.0,7420,1,1.0,3.806228373702436
2016-06-30,59.73,61.08,59.62,60.71,6965,1,1.0,1.1833333333333362
2016-07-01,61.46,61.82,61.22,61.7,4180,1,1.0,1.6307033437654495
2016-07-04,61.93,62.0,60.25,60.26,13580,1,3.0,-2.3338735818476564
2016-07-05,60.13,60.13,59.47,59.71,7745,1,1.0,-0.9127115831397248
2016-07-06,59.5,59.5,58.02,58.18,15645,1,1.0,-2.5623848601574295
2016-07-07,59.31,59.5,58.93,59.22,10320,1,1.0,1.7875558611206488
2016-07-08,58.97,59.76,57.9,59.3,11600,1,1.0,0.1350894967916183
2016-07-11,60.06,60.8,60.06,60.55,4695,1,3.0,2.1079258010118007
2016-07-12,61.13,61.56,61.11,61.11,3880,1,1.0,0.9248554913294793
2016-07-13,61.19,61.54,60.79,60.79,11015,1,1.0,-0.5236458844706249
2016-07-14,61.34,61.55,60.84,60.97,2645,1,1.0,0.29610133245598913
2016-07-15,60.5,60.7,60.01,60.01,4020,1,1.0,-1.5745448581269472
2016-07-18,60.37,60.71,60.01,60.01,3720,1,3.0,0.0
2016-07-19,59.85,60.6,59.66,60.32,6955,1,1.0,0.516580569905023
2016-07-20,60.86,61.55,60.82,61.55,4095,1,1.0,2.0391246684350106
2016-07-21,61.62,61.78,61.09,61.5,7455,1,1.0,-0.08123476848090894
2016-07-22,61.5,62.05,60.76,61.97,12405,1,1.0,0.764227642276416
2016-07-25,61.26,61.26,60.87,60.87,2305,1,3.0,-1.7750524447313287
2016-07-26,61.08,61.23,60.83,61.23,11720,1,1.0,0.5914243469689495
2016-07-27,61.76,62.08,61.72,61.94,13235,1,1.0,1.1595623060591143
2016-07-28,62.79,63.45,62.78,62.89,30510,1,1.0,1.533742331288357
2016-07-29,62.93,62.95,62.43,62.76,10235,1,1.0,-0.2067101287963169
2016-08-01,62.63,63.01,61.72,62.36,19150,1,3.0,-0.6373486297004405
2016-08-02,61.84,61.84,60.72,60.72,6955,1,1.0,-2.6298909557408656
2016-08-03,61.15,62.57,60.93,62.57,8530,1,1.0,3.0467720685112054
2016-08-04,63.29,63.7,63.05,63.5,11740,1,1.0,1.4863353044590077
2016-08-05,63.8,64.25,63.26,63.82,42270,1,1.0,0.5039370078740113
2016-08-08,63.8,64.26,63.8,63.92,13720,1,3.0,0.1566906925728695
2016-08-09,64.22,65.6,64.22,65.6,88025,1,1.0,2.6282853566958586
2016-08-10,65.33,65.6,64.61,65.03,10640,1,1.0,-0.8689024390243771
2016-08-11,65.34,66.0,65.34,65.79,42195,1,1.0,1.1686913732123605
2016-08-12,65.8,66.26,65.41,66.13,36770,1,1.0,0.5167958656330685
2016-08-15,66.13,66.55,65.92,66.55,15185,1,3.0,0.6351126568879595
2016-08-16,66.02,66.27,65.67,65.8,12875,1,1.0,-1.126972201352372
2016-08-17,65.87,65.87,65.0,65.17,8835,1,1.0,-0.9574468085106314
