,spy,europe,eurusd,is_trading_day
2004-07-23,108.96,50.9,1.1978,1
2004-07-26,108.75,50.9,1.1978,1
2004-07-27,109.77,50.9,1.1978,1
2004-07-28,110.1,50.9,1.1978,1
2004-07-29,110.57,50.9,1.1978,1
2004-07-30,110.84,50.9,1.1978,1
2004-08-02,111.07,50.9,1.1978,1
2004-08-03,110.21,50.9,1.1978,1
2004-08-04,110.2,50.9,1.1978,1
2004-08-05,108.4,50.9,1.1978,1
2004-08-06,106.85,50.9,1.1978,1
2004-08-09,107.0,50.9,1.1978,1
2004-08-10,108.38,50.9,1.1978,1
2004-08-11,108.16,50.9,1.1978,1
2004-08-12,106.98,50.9,1.1978,1
2004-08-13,107.19,50.9,1.1978,1
2004-08-16,108.3,50.9,1.1978,1
2004-08-17,108.91,50.9,1.1978,1
2004-08-18,110.03,50.9,1.1978,1
2004-08-19,109.71,50.9,1.1978,1
2004-08-20,110.48,50.9,1.1978,1
2004-08-23,110.2,50.9,1.1978,1
2004-08-24,110.35,50.9,1.1978,1
2004-08-25,111.1,50.9,1.1978,1
2004-08-26,111.1,50.9,1.1978,1
2004-08-27,111.45,50.9,1.1978,1
2004-08-30,110.53,50.9,1.1978,1
2004-08-31,111.11,50.9,1.1978,1
2004-09-01,111.32,50.9,1.1978,1
2004-09-02,112.58,50.9,1.1978,1
2004-09-03,112.12,50.9,1.1978,1
2004-09-07,112.86,50.9,1.1978,1
2004-09-08,112.58,50.9,1.1978,1
2004-09-09,112.48,50.9,1.1978,1
2004-09-10,113.06,50.9,1.1978,1
2004-09-13,113.43,50.9,1.1978,1
2004-09-14,113.66,50.9,1.1978,1
2004-09-15,112.8,50.9,1.1978,1
2004-09-16,113.14,50.9,1.1978,1
2004-09-17,113.15,50.9,1.1978,1
2004-09-20,112.47,50.9,1.1978,1
2004-09-21,112.96,50.9,1.1978,1
2004-09-22,111.55,50.9,1.1978,1
2004-09-23,110.95,50.9,1.1978,1
2004-09-24,111.46,50.9,1.1978,1
2004-09-27,110.75,50.9,1.1978,1
2004-09-28,111.28,50.9,1.1978,1
2004-09-29,111.84,50.9,1.1978,1
2004-09-30,111.76,50.9,1.1978,1
2004-10-01,113.65,50.9,1.1978,1
2004-10-04,113.84,50.9,1.1978,1
2004-10-05,113.9,50.9,1.1978,1
2004-10-06,114.68,50.9,1.1978,1
2004-10-07,113.45,50.9,1.1978,1
2004-10-08,112.51,50.9,1.1978,1
2004-10-11,112.97,50.9,1.1978,1
2004-10-12,112.53,50.9,1.1978,1
2004-10-13,111.54,50.9,1.1978,1
2004-10-14,110.64,50.9,1.1978,1
2004-10-15,111.26,50.9,1.1978,1
2004-10-18,111.68,50.9,1.1978,1
2004-10-19,110.74,50.9,1.1978,1
2004-10-20,110.52,50.9,1.1978,1
2004-10-21,111.24,50.9,1.1978,1
2004-10-22,109.99,50.9,1.1978,1
2004-10-25,109.86,50.9,1.1978,1
2004-10-26,111.54,50.9,1.1978,1
2004-10-27,112.88,50.9,1.1978,1
2004-10-28,113.22,50.9,1.1978,1
2004-10-29,113.2,50.9,1.1978,1
2004-11-01,113.51,50.9,1.1978,1
2004-11-02,113.55,50.9,1.1978,1
2004-11-03,114.98,50.9,1.1978,1
2004-11-04,116.55,50.9,1.1978,1
2004-11-05,117.28,50.9,1.1978,1
2004-11-08,117.11,50.9,1.1978,1
2004-11-09,116.88,50.9,1.1978,1
2004-11-10,116.97,50.9,1.1978,1
2004-11-11,117.86,50.9,1.1978,1
2004-11-12,118.79,50.9,1.1978,1
2004-11-15,118.73,50.9,1.1978,1
2004-11-16,117.88,50.9,1.1978,1
2004-11-17,118.58,50.9,1.1978,1
2004-11-18,118.74,50.9,1.1978,1
2004-11-19,117.42,50.9,1.1978,1
2004-11-22,117.98,50.9,1.1978,1
2004-11-23,118.16,50.9,1.1978,1
2004-11-24,118.44,50.9,1.1978,1
2004-11-26,118.35,50.9,1.1978,1
2004-11-29,117.81,50.9,1.1978,1
2004-11-30,117.89,50.9,1.1978,1
2004-12-01,119.23,50.9,1.1978,1
2004-12-02,119.33,50.9,1.1978,1
2004-12-03,119.25,50.9,1.1978,1
2004-12-06,119.21,50.9,1.1978,1
2004-12-07,118.1,50.9,1.1978,1
2004-12-08,118.79,50.9,1.1978,1
2004-12-09,119.21,50.9,1.1978,1
2004-12-10,119.33,50.9,1.1978,1
2004-12-13,120.37,50.9,1.1978,1
2004-12-14,120.79,50.9,1.1978,1
2004-12-15,120.88,50.9,1.1978,1
2004-12-16,120.81,50.9,1.1978,1
2004-12-17,119.44,50.9,1.1978,1
2004-12-20,119.47,50.9,1.1978,1
2004-12-21,120.39,50.9,1.1978,1
2004-12-22,120.68,50.9,1.1978,1
2004-12-23,120.77,50.9,1.1978,1
2004-12-27,120.52,50.9,1.1978,1
2004-12-28,121.18,50.9,1.1978,1
2004-12-29,121.36,50.9,1.1978,1
2004-12-30,121.13,50.9,1.1978,1
2004-12-31,120.87,50.9,1.1978,1
2005-01-03,120.3,50.9,1.1978,1
2005-01-04,118.83,50.9,1.1978,1
2005-01-05,118.01,50.9,1.1978,1
2005-01-06,118.61,50.9,1.1978,1
2005-01-07,118.44,50.9,1.1978,1
2005-01-10,119.0,50.9,1.1978,1
2005-01-11,118.18,50.9,1.1978,1
2005-01-12,118.57,50.9,1.1978,1
2005-01-13,117.62,50.9,1.1978,1
2005-01-14,118.24,50.9,1.1978,1
2005-01-18,119.47,50.9,1.1978,1
2005-01-19,118.22,50.9,1.1978,1
2005-01-20,117.5,50.9,1.1978,1
2005-01-21,116.78,50.9,1.1978,1
2005-01-24,116.55,50.9,1.1978,1
2005-01-25,116.88,50.9,1.1978,1
2005-01-26,117.23,50.9,1.1978,1
2005-01-27,117.43,50.9,1.1978,1
2005-01-28,117.43,50.9,1.1978,1
2005-01-31,118.16,50.9,1.1978,1
2005-02-01,118.91,50.9,1.1978,1
2005-02-02,119.27,50.9,1.1978,1
2005-02-03,118.96,50.9,1.1978,1
2005-02-04,120.23,50.9,1.1978,1
2005-02-07,120.07,50.9,1.1978,1
2005-02-08,120.21,50.9,1.1978,1
2005-02-09,119.31,50.9,1.1978,1
2005-02-10,119.74,50.9,1.1978,1
2005-02-11,120.77,50.9,1.1978,1
2005-02-14,120.68,50.9,1.1978,1
2005-02-15,121.13,50.9,1.1978,1
2005-02-16,121.21,50.9,1.1978,1
2005-02-17,120.23,50.9,1.1978,1
2005-02-18,120.39,50.9,1.1978,1
2005-02-22,118.6,50.9,1.1978,1
2005-02-23,119.45,50.9,1.1978,1
2005-02-24,120.24,50.9,1.1978,1
2005-02-25,121.43,50.9,1.1978,1
2005-02-28,120.63,50.9,1.1978,1
2005-03-01,121.23,50.9,1.1978,1
2005-03-02,121.17,50.9,1.1978,1
2005-03-03,121.22,50.9,1.1978,1
2005-03-04,122.73,50.9,1.1978,1
2005-03-07,122.79,50.9,1.1978,1
2005-03-08,122.33,50.9,1.1978,1
2005-03-09,120.97,50.9,1.1978,1
2005-03-10,121.24,50.9,1.1978,1
2005-03-11,120.39,50.9,1.1978,1
2005-03-14,121.14,50.85,1.1978,1
2005-03-15,120.14,50.7,1.1978,1
2005-03-16,119.12,50.5,1.1978,1
2005-03-17,119.36,50.5,1.1978,1
2005-03-18,118.54,50.2,1.1978,1
2005-03-21,118.1,49.85,1.1978,1
2005-03-22,116.9,49.38,1.1978,1
2005-03-23,117.0,49.05,1.1978,1
2005-03-24,117.14,49.25,1.1978,1
2005-03-28,117.31,49.15,1.1978,1
2005-03-29,116.53,49.1485,1.1978,1
2005-03-30,118.18,49.48,1.1978,1
2005-03-31,117.96,49.25,1.1978,1
2005-04-01,117.43,48.9,1.1978,1
2005-04-04,117.63,49.05,1.1978,1
2005-04-05,118.19,49.12,1.1978,1
2005-04-06,118.6,49.51,1.1978,1
2005-04-07,119.24,49.7,1.1978,1
2005-04-08,118.0,49.65,1.1978,1
2005-04-11,118.09,50.18,1.1978,1
2005-04-12,118.7,50.19,1.1978,1
2005-04-13,117.3,49.35,1.1978,1
2005-04-14,115.77,49.0,1.1978,1
2005-04-15,114.15,48.68,1.1978,1
2005-04-18,114.5,48.69,1.1978,1
2005-04-19,115.41,49.15,1.1978,1
2005-04-20,113.8,48.45,1.1978,1
2005-04-21,116.01,49.15,1.1978,1
2005-04-22,115.57,48.75,1.1978,1
2005-04-25,116.33,49.14,1.1978,1
2005-04-26,115.2,48.65,1.1978,1
2005-04-27,115.65,48.4,1.1978,1
2005-04-28,114.2,47.68,1.1978,1
2005-04-29,115.75,48.19,1.1978,1
2005-05-02,116.4,48.2,1.1978,1
2005-05-03,116.6,48.5,1.1978,1
2005-05-04,117.5,49.29,1.1978,1
2005-05-05,117.46,49.09,1.1978,1
2005-05-06,117.09,48.72,1.1978,1
2005-05-09,117.82,49.1,1.1978,1
2005-05-10,116.6,48.25,1.1978,1
2005-05-11,117.24,48.58,1.1978,1
2005-05-12,115.95,48.0,1.1978,1
2005-05-13,115.72,47.84,1.1978,1
2005-05-16,116.8,47.98,1.1978,1
2005-05-17,117.58,48.19,1.1978,1
2005-05-18,118.79,48.9,1.1978,1
2005-05-19,119.29,48.84,1.1978,1
2005-05-20,119.12,48.7,1.1978,1
2005-05-23,119.78,49.1,1.1978,1
2005-05-24,119.5,48.75,1.1978,1
2005-05-25,119.41,48.75,1.1978,1
2005-05-26,120.05,48.9,1.1978,1
2005-05-27,120.25,49.0,1.1978,1
2005-05-31,119.48,48.32,1.1978,1
2005-06-01,120.5,48.5,1.1978,1
2005-06-02,120.76,48.92,1.1978,1
