,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree_method,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
57,0.46703400611877444,0.14960847583419004,0.0025317907333374024,0.0009447907373388272,hist,0.7,0.1,2.0,2000,7,6,0.005,0.3,0.6,0.8,"{'tree_method': 'hist', 'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 2.0, 'n_estimators': 2000, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.005, 'gamma': 0.3, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.8}",-0.003264173269680029,-0.020077081526441158,-0.005696850386605713,-5.6744998901809064e-05,-0.0001528777766694839,-0.00025911437963630976,-0.0005040068563158627,-0.07100998762332571,-0.00010117888769826322,-0.00010674594912072191,-0.010122876165439505,0.021128794675478492,49
58,0.23660333156585694,0.10315136429724223,0.0015904426574707032,0.0005186939264926723,approx,0.7,0.1,0.1,500,7,5,0.005,0.3,1.0,0.5,"{'tree_method': 'approx', 'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.005, 'gamma': 0.3, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.5}",-0.0015897926595467334,-0.01801233791455908,-0.0031248616402682274,-8.319016420940715e-05,-0.00016881868820432732,-0.0002879277828719051,-0.00040595876561628797,-0.06872789188934343,-0.0001672878003208286,-0.00016938328243425554,-0.009273745058737447,0.020495306703518932,39
59,1.173646330833435,0.24898113471117772,0.0036992311477661135,0.001188142846132639,approx,1.0,0.5,0.01,5000,2,2,0.05,0.05,1.0,1.0,"{'tree_method': 'approx', 'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0.05, 'colsample_bytree': 1.0, 'colsample_bylevel': 1.0}",-0.000675386233056293,-0.01269620993385523,-0.001759165445138958,-0.00013293281248297288,-7.512245408826114e-05,-0.00011687060896132208,-0.00015922342989851238,-0.059883140259782364,-2.821750741417624e-05,-1.814672913939213e-05,-0.007554441541381749,0.01783284224275546,6
60,0.008588123321533202,0.004734020458375263,0.0,0.0,gpu_hist,0.6,10.0,2.0,5000,7,6,0.0005,0.1,0.8,0.8,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 10.0, 'reg_alpha': 2.0, 'n_estimators': 5000, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.0005, 'gamma': 0.1, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.8}",,,,,,,,,,,,,84
61,0.008933353424072265,0.004850577994742201,0.0,0.0,gpu_hist,0.5,5.0,5.0,1000,5,7,0.0005,0.2,1.0,0.8,"{'tree_method': 'gpu_hist', 'subsample': 0.5, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.0005, 'gamma': 0.2, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.8}",,,,,,,,,,,,,84
62,0.8006002902984619,0.22983194377430138,0.0036535024642944335,0.0016969151780802957,approx,0.7,0.5,5.0,3000,1,5,0.05,0.0,0.8,0.8,"{'tree_method': 'approx', 'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 5.0, 'n_estimators': 3000, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.8}",-0.0020775967874996745,-0.01632185043609553,-0.0026905290306079165,-0.000139909520997387,-0.0001245798760172553,-0.00019700659956641486,-0.0002453268850778928,-0.06571942414069283,-2.0244412141105133e-05,-7.280863822463679e-06,-0.008754374855251847,0.01957228813757721,26
63,1.023555374145508,0.27445228291294876,0.013282036781311036,0.02342158118951683,hist,0.8,10.0,0.5,3000,1,2,0.0001,0.01,0.5,1.0,"{'tree_method': 'hist', 'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.5, 'n_estimators': 3000, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.0001, 'gamma': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 1.0}",-0.007135681151527473,-0.028418414932580516,-0.020690536603840386,-0.00041120700806083577,-0.004726967431395915,-0.006771284957311917,-0.009905749606437149,-0.11273675348425448,-0.010652388108017179,-0.012142117384373902,-0.021359110066779978,0.03140298423712631,74
64,0.3654961585998535,0.17332919874942165,0.0019205331802368164,0.0007779705574851183,approx,0.6,2.0,0.1,500,2,6,0.0005,0.1,0.5,0.7,"{'tree_method': 'approx', 'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 6, 'learning_rate': 0.0005, 'gamma': 0.1, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.7}",-0.007202143268416608,-0.02911896865338676,-0.021065391237688975,-0.0004052790925268191,-0.005088812653484697,-0.007637058182897903,-0.010807404618232569,-0.1121325621302181,-0.013306325983567019,-0.01319697360289531,-0.02199609194233148,0.031034448818559,75
65,0.2039743423461914,0.0744318840970378,0.0015178203582763671,0.0007951796397744718,hist,0.7,5.0,5.0,500,2,7,0.01,0.1,1.0,0.7,"{'tree_method': 'hist', 'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.7}",-0.004617732805426615,-0.02068033263205816,-0.006145120321911463,-8.024070121900467e-05,-0.00010011771505646284,-0.0001849308193335065,-0.0004486583869473702,-0.07063030099894224,-4.2639677843684824e-05,-5.343024791735506e-05,-0.010298350430665586,0.02101213447009982,51
66,0.00873258113861084,0.004816916251241306,0.0,0.0,gpu_hist,1.0,5.0,0.0,500,5,4,0.0001,0.1,0.5,0.7,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.0001, 'gamma': 0.1, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.7}",,,,,,,,,,,,,84
67,0.3725519418716431,0.1044768818911744,0.0027398586273193358,0.001105910955562633,hist,0.9,0.5,0.1,2000,1,3,0.05,0.3,1.0,0.5,"{'tree_method': 'hist', 'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.5}",-0.0013320234139903438,-0.01700860221296271,-0.00341673043781107,-8.42352610711656e-05,-0.000139846749949265,-0.00022324565567512745,-0.00031028799487572197,-0.06658436655109552,-9.106139396365413e-05,-8.646858575656975e-05,-0.008927686825715115,0.019847849681711303,30
68,0.45826742649078367,0.2001311510114461,0.002104830741882324,0.0007184310687676972,approx,0.5,0.1,0.5,500,1,9,0.0005,0.01,0.8,0.5,"{'tree_method': 'approx', 'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.0005, 'gamma': 0.01, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.5}",-0.00750145414678096,-0.029286877276901924,-0.021970523096435646,-0.0004651997454669558,-0.005207758902897964,-0.007858371660624598,-0.010846815774431435,-0.11230720475599344,-0.013303875773325825,-0.013199455088205393,-0.022194753622106413,0.031050760929704532,76
69,0.009283065795898438,0.005022583627236475,0.0,0.0,gpu_hist,0.6,5.0,0.0,1000,2,3,0.0005,0.3,0.7,0.8,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 5.0, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.0005, 'gamma': 0.3, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8}",,,,,,,,,,,,,84
70,0.7922829866409302,0.24980153634868849,0.004844760894775391,0.0034998880734853524,hist,1.0,1.5,5.0,2000,2,3,0.0005,0.2,0.6,0.7,"{'tree_method': 'hist', 'subsample': 1.0, 'reg_lambda': 1.5, 'reg_alpha': 5.0, 'n_estimators': 2000, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.0005, 'gamma': 0.2, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.7}",-0.004239007080941778,-0.02335097607815651,-0.01080365002147951,-0.00010241299541556899,-0.001172835373066759,-0.001824692098423933,-0.003047348420709797,-0.08908195648054064,-0.002516173156852208,-0.0030332028350476153,-0.013917225454063435,0.025900179067545378,62
71,0.008915448188781738,0.005126609770847334,0.0,0.0,gpu_hist,1.0,0.1,0.1,5000,3,3,0.01,0.5,0.6,0.5,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.5}",,,,,,,,,,,,,84
72,0.010271525382995606,0.005080954114204235,0.0,0.0,gpu_hist,0.8,1.0,0.5,3000,7,6,0.005,0.05,0.9,0.8,"{'tree_method': 'gpu_hist', 'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 3000, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.005, 'gamma': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.8}",,,,,,,,,,,,,84
73,2.2701436281204224,0.8925854374618978,0.011798548698425292,0.006112325954581448,hist,0.8,0.5,0.01,3000,5,5,0.0005,0.01,0.5,0.8,"{'tree_method': 'hist', 'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 3000, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.0005, 'gamma': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.8}",-0.0010861269470753131,-0.013192419459735441,-0.004876880807164166,-5.596372464276879e-05,-0.00046510940452720243,-0.0010009610468152486,-0.0011220808487346916,-0.06969532669909935,-0.0011438267224462874,-0.0010963944920065365,-0.0093735090152247,0.02045191015054911,41
74,0.009085249900817872,0.004400816184104268,0.0,0.0,gpu_hist,0.6,0.01,0.5,2000,2,4,0.1,0.01,0.6,0.6,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 0.01, 'reg_alpha': 0.5, 'n_estimators': 2000, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.01, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6}",,,,,,,,,,,,,84
75,5.530606818199158,1.5127439750301188,0.027292585372924803,0.007010544471499152,hist,1.0,1.0,0.5,5000,1,6,0.001,0.0,0.5,1.0,"{'tree_method': 'hist', 'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 5000, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.5, 'colsample_bylevel': 1.0}",-0.00035172497594076194,-0.014246102527895915,-0.0005571705145179745,-8.22977633065092e-05,-0.00015025293391501785,-0.0007535298329477868,-0.00027180884455445725,-0.06125474673573565,-2.0120786242890056e-05,-7.178089034233021e-06,-0.007769493300409119,0.01830997218834175,10
76,0.0081129789352417,0.004314075375378689,0.0,0.0,gpu_hist,0.6,0.5,5.0,1000,2,4,0.005,0.5,0.9,0.7,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 5.0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.005, 'gamma': 0.5, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}",,,,,,,,,,,,,84
77,0.010766077041625976,0.005387594009710304,0.0,0.0,gpu_hist,0.6,10.0,5.0,2000,3,9,0.01,0.1,0.5,0.9,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 10.0, 'reg_alpha': 5.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 9, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.9}",,,,,,,,,,,,,84
78,0.4254316806793213,0.09278545134432363,0.002947688102722168,0.0013484316840534655,hist,0.8,5.0,1.0,2000,1,7,0.05,0.2,0.8,0.8,"{'tree_method': 'hist', 'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.8}",-0.001411980505591215,-0.017179258965605265,-0.0036898917263356278,-7.559635888859175e-05,-0.00012395251202617437,-0.00021132095380766932,-0.00029157477281221197,-0.06620067660373818,-7.049344463456413e-05,-5.507209826593865e-05,-0.008930981794170543,0.019737780794487427,31
79,0.010216784477233887,0.004731976902969272,0.0,0.0,gpu_hist,0.7,0.5,0.01,2000,3,9,0.001,0.05,1.0,0.6,"{'tree_method': 'gpu_hist', 'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 9, 'learning_rate': 0.001, 'gamma': 0.05, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.6}",,,,,,,,,,,,,84
80,0.009027576446533203,0.005404159460439426,0.0,0.0,gpu_hist,0.7,1.0,2.0,3000,7,3,0.1,0.01,0.9,1.0,"{'tree_method': 'gpu_hist', 'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 3000, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 1.0}",,,,,,,,,,,,,84
81,4.5589080333709715,1.8807989778734273,0.014052534103393554,0.004620208842144359,hist,0.8,1.5,0.1,5000,1,5,0.0001,0.1,0.8,1.0,"{'tree_method': 'hist', 'subsample': 0.8, 'reg_lambda': 1.5, 'reg_alpha': 0.1, 'n_estimators': 5000, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.0001, 'gamma': 0.1, 'colsample_bytree': 0.8, 'colsample_bylevel': 1.0}",-0.004978208182742588,-0.024567236573148476,-0.01598063185347876,-0.0002147545531253895,-0.0029822362578047087,-0.004809346963542842,-0.006635544069752293,-0.09820587233810771,-0.00828624882417256,-0.007947847260471413,-0.01746079268763467,0.027725878028398005,65
82,0.3988432645797729,0.10114997779000391,0.0027790069580078125,0.0009083157868135792,hist,1.0,2.0,5.0,2000,5,3,0.05,0.0,0.8,0.6,"{'tree_method': 'hist', 'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 5.0, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.6}",-0.0013936778918767307,-0.015366094600956498,-0.0018183899029023676,-0.00010110111300010957,-6.456731267666718e-05,-8.638028557709089e-05,-0.00017896648873278782,-0.06271823505202308,-1.6062376954230918e-05,-6.2949418100982434e-06,-0.008174976996650967,0.01872617003241962,19
83,0.008896946907043457,0.004362682795569937,0.0,0.0,gpu_hist,1.0,2.0,0.1,3000,2,3,0.01,0.0,0.8,0.9,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 3000, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.9}",,,,,,,,,,,,,84
84,0.009850430488586425,0.00570732104604313,0.0,0.0,gpu_hist,0.6,5.0,0.01,2000,7,2,0.01,0.05,1.0,0.8,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 2000, 'min_child_weight': 7, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 0.05, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.8}",,,,,,,,,,,,,84
85,1.0152445316314698,0.3978506626442779,0.005572509765625,0.0026468581033788135,hist,0.8,0.01,2.0,2000,10,7,0.0001,0.05,0.6,0.6,"{'tree_method': 'hist', 'subsample': 0.8, 'reg_lambda': 0.01, 'reg_alpha': 2.0, 'n_estimators': 2000, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.0001, 'gamma': 0.05, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6}",-0.008246701376439307,-0.03071183640318402,-0.023671518788469254,-0.0005894170097499369,-0.00562816136577545,-0.008238279888571986,-0.011863190478028779,-0.11743928935128344,-0.014647775898107116,-0.014714778238687326,-0.023575094879829662,0.032368830179652266,79
86,0.35809342861175536,0.10271581050580188,0.002811431884765625,0.0018162883995474339,approx,0.5,5.0,5.0,1000,1,2,0.001,0.01,0.6,0.6,"{'tree_method': 'approx', 'subsample': 0.5, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.001, 'gamma': 0.01, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6}",-0.007033975925073776,-0.025116146956429056,-0.01230216886578601,-0.0001517686937946611,-0.0011611930452744064,-0.002549213441292752,-0.003756166670929792,-0.09349278202236012,-0.0025055979619986366,-0.003662738706106484,-0.01517317522890457,0.027040638297374096,64
87,0.008629465103149414,0.004493984794728296,0.0,0.0,gpu_hist,0.8,1.5,0.01,2000,1,3,0.0001,0.3,0.5,0.8,"{'tree_method': 'gpu_hist', 'subsample': 0.8, 'reg_lambda': 1.5, 'reg_alpha': 0.01, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.0001, 'gamma': 0.3, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.8}",,,,,,,,,,,,,84
88,0.010011911392211914,0.005406521739631421,0.0,0.0,gpu_hist,0.6,1.5,0.0,500,7,2,0.001,0.1,1.0,1.0,"{'tree_method': 'gpu_hist', 'subsample': 0.6, 'reg_lambda': 1.5, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 2, 'learning_rate': 0.001, 'gamma': 0.1, 'colsample_bytree': 1.0, 'colsample_bylevel': 1.0}",,,,,,,,,,,,,84
89,0.12262222766876221,0.03840703392073788,0.0009600400924682617,0.0001725814273526723,approx,0.7,1.5,0.5,500,5,3,0.1,0.5,0.9,0.7,"{'tree_method': 'approx', 'subsample': 0.7, 'reg_lambda': 1.5, 'reg_alpha': 0.5, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}",-0.0028892216905172644,-0.020108330032323884,-0.00416530919512928,-0.00028968227140565976,-0.00019446448899885908,-0.00027340898452860246,-0.0005868083206087202,-0.07200857775660195,-0.00020488110213231613,-0.00015394435223318193,-0.01008746281944797,0.021443682175436615,48
90,0.008918523788452148,0.0036378307380325833,0.0,0.0,gpu_hist,0.7,1.0,0.0,1000,1,9,0.0001,0.3,0.8,0.9,"{'tree_method': 'gpu_hist', 'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.0001, 'gamma': 0.3, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.9}",,,,,,,,,,,,,84
91,0.18592638969421388,0.04020412122729776,0.0018660783767700194,0.0006645586125256822,hist,1.0,1.5,5.0,500,5,2,0.005,0.0,0.7,1.0,"{'tree_method': 'hist', 'subsample': 1.0, 'reg_lambda': 1.5, 'reg_alpha': 5.0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.005, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 1.0}",-0.001945694587810643,-0.016803399102294902,-0.0031596409873251947,-6.20955822240839e-05,-0.00013767069467298778,-0.00024273545488696612,-0.00044638966064219687,-0.07026665867900175,-0.0001926028367612994,-0.00020074566632564226,-0.009345763325194566,0.02088169549768794,40
92,0.7735644340515136,0.2239469589394625,0.0034337282180786134,0.0009391802840468019,approx,0.7,1.0,0.1,3000,1,7,0.01,0.1,0.6,0.9,"{'tree_method': 'approx', 'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 3000, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.9}",-0.0006897072953438845,-0.014740758279375685,-0.0015837930937540887,-7.84770818336386e-05,-0.00010201714113638037,-0.00017781685719556878,-0.000184716536595681,-0.06246605828033715,-4.500485372724752e-05,-3.693088303091628e-05,-0.008010528030233024,0.01865658754898408,16
93,2.5508298873901367,0.9892523925912171,0.010471916198730469,0.007400547140879449,hist,0.5,1.0,0.5,5000,5,3,0.0001,0.3,0.6,0.9,"{'tree_method': 'hist', 'subsample': 0.5, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 5000, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.0001, 'gamma': 0.3, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.9}",-0.005024303103810547,-0.02718797691990963,-0.015998040927287092,-0.00015906236389219715,-0.003329727637825568,-0.004339611400003966,-0.0065506925779464445,-0.10284367601123914,-0.0075663261251806445,-0.00794488309092817,-0.01809443001580234,0.029182754135648872,71
94,0.35641932487487793,0.08968995257804678,0.0021696090698242188,0.0007425469003701054,hist,0.8,0.1,0.1,2000,1,9,0.05,0.1,0.6,0.6,"{'tree_method': 'hist', 'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6}",-0.0005774860953425426,-0.014530144837385007,-0.0019525231151051373,-8.753057002031377e-05,-8.2513941625262e-05,-0.00021324536764679317,-0.00017382091411612498,-0.062014609078267946,-4.347637859398102e-05,-3.095535641561228e-05,-0.007970630565451872,0.01850909553327715,13
95,0.009409236907958984,0.004278559978522901,0.0,0.0,gpu_hist,0.5,1.0,0.0,3000,5,9,0.01,0.05,0.9,0.7,"{'tree_method': 'gpu_hist', 'subsample': 0.5, 'reg_lambda': 1.0, 'reg_alpha': 0, 'n_estimators': 3000, 'min_child_weight': 5, 'max_depth': 9, 'learning_rate': 0.01, 'gamma': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}",,,,,,,,,,,,,84
96,0.0091583251953125,0.005278763120717309,0.0,0.0,gpu_hist,1.0,5.0,1.0,3000,10,8,0.005,0.01,0.6,1.0,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 3000, 'min_child_weight': 10, 'max_depth': 8, 'learning_rate': 0.005, 'gamma': 0.01, 'colsample_bytree': 0.6, 'colsample_bylevel': 1.0}",,,,,,,,,,,,,84
97,0.009203672409057617,0.004710050710887924,0.0,0.0,gpu_hist,1.0,1.0,0.5,3000,1,5,0.0001,0.05,0.8,0.9,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 3000, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.0001, 'gamma': 0.05, 'colsample_bytree': 0.8, 'colsample_bylevel': 0.9}",,,,,,,,,,,,,84
98,0.5073557138442993,0.12295586742341029,0.0019376277923583984,0.0004966518818344648,hist,0.7,10.0,0.1,2000,5,4,0.05,0.01,0.9,1.0,"{'tree_method': 'hist', 'subsample': 0.7, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 1.0}",-0.000470045840321227,-0.010114630683050652,-0.002279348769019635,-7.247182973058993e-05,-6.456234549416975e-05,-0.0002370262082924673,-0.00011742240540745933,-0.05787816185078754,-1.8458369407864577e-05,-7.195786996895832e-06,-0.0071259324088508505,0.017175256628144495,3
99,0.008702969551086426,0.0035943124818675187,0.0,0.0,gpu_hist,1.0,10.0,0.01,2000,5,8,0.01,0.5,0.9,0.5,"{'tree_method': 'gpu_hist', 'subsample': 1.0, 'reg_lambda': 10.0, 'reg_alpha': 0.01, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.5}",,,,,,,,,,,,,84
100,0.1655212640762329,0.05363668885916997,0.002653336524963379,0.0021888481896345396,approx,0.7,2.0,1.0,500,2,2,0.0005,0.3,0.6,0.6,"{'tree_method': 'approx', 'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.0005, 'gamma': 0.3, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6}",-0.007494697241743948,-0.029802267914830493,-0.0215042131841911,-0.0003754688222587667,-0.005236325680349209,-0.007470130041856235,-0.010847334385356283,-0.11533982336420578,-0.01186867538436116,-0.013358973744236707,-0.022329790976338967,0.03200657943604075,77
101,0.6856319665908813,0.20608166947058057,0.0032303333282470703,0.0008917480079640636,hist,0.5,10.0,0.1,3000,3,7,0.01,0.05,0.7,0.7,"{'tree_method': 'hist', 'subsample': 0.5, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 3000, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0.05, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}",-0.0005071773720310209,-0.014018598416075147,-0.002338892021272347,-5.984262919044169e-05,-8.977470632071207e-05,-0.0001635030406031198,-0.00015464149764666984,-0.0613681701079281,-3.034510557859461e-05,-2.3820073471010846e-05,-0.007875476497011716,0.018297905684168867,11
102,0.4119450807571411,0.1526391428010892,0.0021520614624023437,0.001055952636505313,approx,0.8,2.0,0.0,1000,1,9,0.01,0.1,0.9,0.9,"{'tree_method': 'approx', 'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}",-0.0007856557951095737,-0.014490218008832169,-0.0014537696680197957,-7.124645535425464e-05,-9.805213920775383e-05,-0.0001885581628213165,-0.0001800829420191966,-0.06199827257038586,-3.67817663283461e-05,-3.3590035523478583e-05,-0.007933622754360173,0.018512548112999922,12
